AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0 	 0 	 0 	 0 	 0 	 6.86417	
0 	 0 	 0 	 0 	 0 	 6.86404	
0 	 0 	 0 	 0 	 0 	 6.86435	
0 	 0 	 0 	 0 	 0 	 6.86493	
0 	 0 	 0 	 0 	 0 	 6.86482	
0 	 0 	 0 	 0 	 0 	 6.8647	
0 	 0 	 0 	 0 	 0 	 6.8646	
0 	 0 	 0 	 0 	 0 	 6.8644	
0 	 0 	 0 	 0 	 0 	 6.86495	
0 	 0 	 0 	 0 	 0 	 6.86479	
0 	 0 	 0 	 0 	 0 	 6.86466	
0 	 0 	 0 	 0 	 0 	 6.63114	
0 	 0 	 0 	 0 	 0 	 6.63137	
0 	 0 	 0 	 0 	 0 	 6.64438	
0 	 0 	 0 	 0 	 0 	 6.65559	
0 	 0 	 0 	 0 	 0 	 6.66229	
0 	 0 	 0 	 0 	 0 	 6.66758	
0 	 0 	 0 	 0 	 0 	 6.67274	
0 	 0 	 0 	 0 	 0 	 6.67601	
0 	 0 	 0 	 0 	 0 	 6.678	
0 	 0 	 0 	 0 	 0 	 6.67799	
0 	 0 	 0 	 0 	 0 	 6.67772	
0 	 0 	 0 	 0 	 0 	 6.67829	
0 	 0 	 0 	 0 	 0 	 6.67888	
0 	 0 	 0 	 0 	 0 	 6.67978	
0 	 0 	 0 	 0 	 0 	 6.68048	
0 	 0 	 0 	 0 	 0 	 6.68019	
0 	 0 	 0 	 0 	 0 	 6.68084	
0 	 0 	 0 	 0 	 0 	 6.68122	
0 	 0 	 0 	 0 	 0 	 6.68139	
0 	 0 	 0 	 0 	 0 	 6.6814	
0 	 0 	 0 	 0 	 0 	 6.68167	
0 	 0 	 0 	 0 	 0 	 6.6817	
0 	 0 	 0 	 0 	 0 	 6.68165	
0 	 0 	 0 	 0 	 0 	 6.68156	
0 	 0 	 0 	 0 	 0 	 6.68159	
0 	 0 	 0 	 0 	 0 	 6.44968	
0 	 0 	 0 	 0 	 0 	 6.44798	
0 	 0 	 0 	 0 	 0 	 6.45772	
0 	 0 	 0 	 0 	 0 	 6.47084	
0 	 0 	 0 	 0 	 0 	 6.48172	
0 	 0 	 0 	 0 	 0 	 6.4884	
0 	 0 	 0 	 0 	 0 	 6.49098	
0 	 0 	 0 	 0 	 0 	 6.4929	
0 	 0 	 0 	 0 	 0 	 6.4939	
0 	 0 	 0 	 0 	 0 	 6.49468	
0 	 0 	 0 	 0 	 0 	 6.49529	
0 	 0 	 0 	 0 	 0 	 6.49607	
0 	 0 	 0 	 0 	 0 	 6.49604	
